"initial";"final";"count";"time";"imp";"inum";"n";"w";"type"
83873134;15134818;447;4.35846400261;5.541733901259995;5;1;1;"rvnd"
28536548;3401990;552;6.62198901176;8.38819279304172;6;1;1;"rvnd"
134792339;5749291;2689;42.3343551159;23.445036788014384;7;1;1;"rvnd"
558778;142803;88;1.12170696259;3.9129290000910344;0;1;1;"rvnd"
8670796;1017626;82;1.10485482216;8.520611698207397;1;1;1;"rvnd"
13437654;8131800;194;1.41657400131;1.6524821072825204;2;1;1;"rvnd"
16801647;6257601;281;1.79679393768;2.684998132670971;3;1;1;"rvnd"
33439101;1972760;557;3.71104884148;16.950415154402968;4;1;1;"rvnd"
83873134;15121376;570;5.15759682655;5.546660171666917;5;1;1;"rvnd"
28536548;3440945;859;9.268917799;8.293229912131697;6;1;1;"rvnd"
134792339;5608112;1358;23.6863172054;24.035243768312757;7;1;1;"rvnd"
558778;140243;61;1.0745010376;3.9843557254194506;0;1;1;"rvnd"
8670796;1033901;171;1.24030399323;8.386485746701087;1;1;1;"rvnd"
13437654;8126123;184;1.40232896805;1.6536365496805796;2;1;1;"rvnd"
16801647;6262276;239;1.66919898987;2.6829936911116663;3;1;1;"rvnd"
33439101;2014259;1378;7.49642801285;16.60119229950071;4;1;1;"rvnd"
83873134;15132646;462;4.4568169117;5.542529310472207;5;1;1;"rvnd"
28536548;3468051;834;9.10297393799;8.228410712529891;6;1;1;"rvnd"
134792339;5759645;2676;42.1777029037;23.402890108678573;7;1;1;"rvnd"
558778;141194;48;1.05836892128;3.957519441336034;0;1;1;"rvnd"
8670796;1009652;98;1.13928103447;8.58790553576876;1;1;1;"rvnd"
13437654;8122062;107;1.23352694511;1.6544633616438782;2;1;1;"rvnd"
16801647;6456265;183;1.52010822296;2.602378774725015;3;1;1;"rvnd"
33439101;1968908;659;4.22944879532;16.983577191011463;4;1;1;"rvnd"
83873134;15134818;447;4.35384488106;5.541733901259995;5;1;1;"rvnd"
28536548;3452064;554;6.65968799591;8.26651765436562;6;1;1;"rvnd"
134792339;5510390;853;14.8879590034;24.461488025348476;7;1;1;"rvnd"
558778;139087;38;1.0496339798;4.017471079252554;0;1;1;"rvnd"
8670796;1000319;141;1.20010900497;8.668030898143492;1;1;1;"rvnd"
13437654;8116603;169;1.36925196648;1.6555761073936965;2;1;1;"rvnd"
16801647;6160857;177;1.50870203972;2.727160685599422;3;1;1;"rvnd"
33439101;1980412;1135;6.34853410721;16.88492142039131;4;1;1;"rvnd"
83873134;15111229;421;4.15025496483;5.550384684131251;5;1;1;"rvnd"
28536548;3471187;708;8.2252509594;8.220976858924628;6;1;1;"rvnd"
134792339;5725010;2985;47.0029459;23.544472236729717;7;1;1;"rvnd"
558778;145377;64;1.07345795631;3.843647894783907;0;1;1;"rvnd"
8670796;1049379;154;1.20838999748;8.262787801166214;1;1;1;"rvnd"
13437654;8122062;104;1.22992277145;1.6544633616438782;2;1;1;"rvnd"
16801647;6156497;430;2.20315814018;2.72909204698711;3;1;1;"rvnd"
33439101;1991385;964;5.55409383774;16.791881529689135;4;1;1;"rvnd"
83873134;15163947;446;4.32420706749;5.53108857476223;5;1;1;"rvnd"
28536548;3408564;523;6.3164460659;8.372014725262604;6;1;1;"rvnd"
134792339;5602549;1454;25.2994189262;24.059109344692924;7;1;1;"rvnd"
558778;143221;69;1.09266996384;3.9015088569413705;0;1;1;"rvnd"
8670796;1021274;94;1.12726378441;8.49017599586399;1;1;1;"rvnd"
13437654;7200972;39;1.08419013023;1.8660889113303036;2;1;1;"rvnd"
16801647;6203099;314;1.86601901054;2.708589206781965;3;1;1;"rvnd"
33439101;1955335;414;2.99016904831;17.101469057731794;4;1;1;"rvnd"
83873134;14861412;779;6.69710898399;5.643685404859242;5;1;1;"rvnd"
28536548;3445630;688;8.00302004814;8.281953663045655;6;1;1;"rvnd"
134792339;5749291;2689;42.4011049271;23.445036788014384;7;1;1;"rvnd"
558778;141194;48;1.06742215157;3.957519441336034;0;1;1;"rvnd"
8670796;1010126;163;1.2291829586;8.583875674915802;1;1;1;"rvnd"
13437654;8125579;116;1.25669693947;1.6537472591183964;2;1;1;"rvnd"
16801647;6262060;330;1.93717813492;2.6830862367974757;3;1;1;"rvnd"
33439101;1996778;578;3.82696604729;16.746529158474303;4;1;1;"rvnd"
83873134;15145153;457;4.41275286674;5.537952241221993;5;1;1;"rvnd"
28536548;3424192;320;4.19193100929;8.333804880100182;6;1;1;"rvnd"
134792339;5514099;1069;18.4017701149;24.44503426579755;7;1;1;"rvnd"
558778;142456;52;1.05914497375;3.922460268433762;0;1;1;"rvnd"
8670796;1054902;129;1.18547487259;8.219527501132808;1;1;1;"rvnd"
13437654;7204608;99;1.21782708168;1.8651471391642682;2;1;1;"rvnd"
16801647;6004198;376;2.06668281555;2.7983166111444024;3;1;1;"rvnd"
33439101;1987558;639;4.1226170063;16.824213934888945;4;1;1;"rvnd"
83873134;15604368;401;3.98824000359;5.374977954890579;5;1;1;"rvnd"
28536548;3413650;515;6.24795103073;8.35954125349699;6;1;1;"rvnd"
134792339;5598366;1713;29.4106998444;24.07708588541728;7;1;1;"rvnd"
558778;139087;37;1.04970192909;4.017471079252554;0;1;1;"rvnd"
8670796;1072916;111;1.15838694572;8.08152362347099;1;1;1;"rvnd"
13437654;7204608;99;1.21566796303;1.8651471391642682;2;1;1;"rvnd"
16801647;6006749;238;1.67760300636;2.7971281969664457;3;1;1;"rvnd"
33439101;1978737;554;3.70732212067;16.89921449894554;4;1;1;"rvnd"
83873134;14955315;640;5.6910970211;5.608249241156071;5;1;1;"rvnd"
28536548;3477490;823;8.90048599243;8.206076221642622;6;1;1;"rvnd"
134792339;5738471;1104;19.4140319824;23.489242866261762;7;1;1;"rvnd"
558778;139425;79;1.09832811356;4.0077317554240635;0;1;1;"rvnd"
8670796;1093690;94;1.13384509087;7.928019822801708;1;1;1;"rvnd"
13437654;8158122;101;1.22631382942;1.6471504103517942;2;1;1;"rvnd"
16801647;5974252;240;1.68940615654;2.8123432021280657;3;1;1;"rvnd"
33439101;1989400;566;3.77481603622;16.808636272242886;4;1;1;"rvnd"
83873134;15024462;441;4.27828598022;5.5824384260814135;5;1;1;"rvnd"
28536548;3460815;562;6.69665718079;8.24561497797484;6;1;1;"rvnd"
134792339;5472428;1396;24.1736268997;24.63117632612069;7;1;1;"rvnd"
558778;143221;75;1.09623980522;3.9015088569413705;0;1;1;"rvnd"
8670796;1047275;178;1.24540185928;8.279387935356043;1;1;1;"rvnd"
13437654;8131083;104;1.21950697899;1.6526278233785094;2;1;1;"rvnd"
16801647;6095008;421;2.18552613258;2.756624273503825;3;1;1;"rvnd"
33439101;2002109;960;5.52216696739;16.701938306056263;4;1;1;"rvnd"
83873134;15025154;535;4.99147605896;5.582181320737212;5;1;1;"rvnd"
28536548;3420435;623;7.20331192017;8.342958717239181;6;1;1;"rvnd"
134792339;5738471;1106;19.4366459846;23.489242866261762;7;1;1;"rvnd"
558778;140771;103;1.11909103394;3.969411313409722;0;1;1;"rvnd"
8670796;1029761;192;1.27586197853;8.420202357634441;1;1;1;"rvnd"
13437654;8122062;156;1.33766698837;1.6544633616438782;2;1;1;"rvnd"
16801647;6285533;325;1.92326593399;2.673066389119268;3;1;1;"rvnd"
33439101;1998615;601;3.8286190033;16.73113681224248;4;1;1;"rvnd"
83873134;15971867;831;7.00161218643;5.251304309007832;5;1;1;"rvnd"
28536548;3395217;864;9.81177902222;8.40492610634313;6;1;1;"rvnd"
134792339;5578137;1352;23.3428180218;24.164400946050627;7;1;1;"rvnd"
558778;149159;60;1.07534694672;3.7461903069878453;0;1;1;"rvnd"
8670796;1035954;212;1.29410600662;8.369865843464092;1;1;1;"rvnd"
13437654;8125914;71;1.15789294243;1.6536790815162454;2;1;1;"rvnd"
16801647;6266881;302;1.85777807236;2.6810221863156487;3;1;1;"rvnd"
33439101;1995951;610;4.05119991302;16.753467895754955;4;1;1;"rvnd"
83873134;15106594;724;6.41807603836;5.552087651260106;5;1;1;"rvnd"
28536548;3432355;449;5.48663687706;8.313985004464865;6;1;1;"rvnd"
134792339;5510390;835;14.6052830219;24.461488025348476;7;1;1;"rvnd"
558778;139087;33;1.04681491852;4.017471079252554;0;1;1;"rvnd"
8670796;1004938;84;1.1251039505;8.628189997790908;1;1;1;"rvnd"
13437654;8125914;99;1.2125658989;1.6536790815162454;2;1;1;"rvnd"
16801647;6161463;186;1.50998592377;2.726892460443242;3;1;1;"rvnd"
33439101;1969830;1137;6.37150192261;16.975627846057783;4;1;1;"rvnd"
83873134;15500757;919;7.70141983032;5.410905673832575;5;1;1;"rvnd"
28536548;3473422;780;8.96017003059;8.215687008373875;6;1;1;"rvnd"
134792339;5502907;853;14.9355900288;24.49475141048177;7;1;1;"rvnd"
558778;139087;35;1.03791093826;4.017471079252554;0;1;1;"rvnd"
8670796;1084862;110;1.16158294678;7.992533612570078;1;1;1;"rvnd"
13437654;7199400;55;1.12084698677;1.8664963746978915;2;1;1;"rvnd"
16801647;6134490;374;2.04549002647;2.7388824498858098;3;1;1;"rvnd"
33439101;2045308;1170;6.48875212669;16.349176260983675;4;1;1;"rvnd"
83873134;15121376;570;5.1573600769;5.546660171666917;5;1;1;"rvnd"
28536548;3524830;487;5.96479892731;8.095865048810865;6;1;1;"rvnd"
134792339;5612364;1040;18.4051759243;24.017034354863654;7;1;1;"rvnd"
558778;149159;85;1.11616206169;3.7461903069878453;0;1;1;"rvnd"
8670796;1126746;128;1.17448997498;7.695430913444556;1;1;1;"rvnd"
13437654;8158122;102;1.22358608246;1.6471504103517942;2;1;1;"rvnd"
16801647;6125224;205;1.58551001549;2.743025724446975;3;1;1;"rvnd"
33439101;2005046;678;4.34040784836;16.677473235028025;4;1;1;"rvnd"
83873134;15281407;414;4.08198285103;5.4885740560407825;5;1;1;"rvnd"
28536548;3401713;777;8.94887495041;8.388875839907717;6;1;1;"rvnd"
134792339;5507392;1065;18.3353261948;24.474803863607313;7;1;1;"rvnd"
558778;142200;62;1.07759404182;3.929521800281294;0;1;1;"rvnd"
8670796;1008902;133;1.18149805069;8.594289633680972;1;1;1;"rvnd"
13437654;8095981;97;1.21265387535;1.6597931739217273;2;1;1;"rvnd"
16801647;6158829;191;1.54267311096;2.7280586942745124;3;1;1;"rvnd"
33439101;1982464;522;3.57520103455;16.867444251194474;4;1;1;"rvnd"
83873134;15111672;384;3.89772582054;5.550221974113784;5;1;1;"rvnd"
28536548;3422890;344;4.45356011391;8.336974895483056;6;1;1;"rvnd"
134792339;5447943;1365;23.7462449074;24.741877622434743;7;1;1;"rvnd"
558778;138107;71;1.08418798447;4.045978842491691;0;1;1;"rvnd"
8670796;1054902;123;1.16374015808;8.219527501132808;1;1;1;"rvnd"
13437654;8158122;99;1.20061182976;1.6471504103517942;2;1;1;"rvnd"
16801647;6125224;193;1.55589008331;2.743025724446975;3;1;1;"rvnd"
33439101;1960327;806;4.91973304749;17.057919928664962;4;1;1;"rvnd"
83873134;15116677;570;5.14382505417;5.548384343993061;5;1;1;"rvnd"
28536548;3388505;607;7.18353199959;8.421574706249512;6;1;1;"rvnd"
134792339;5583592;1441;25.0081191063;24.140793059378264;7;1;1;"rvnd"
558778;149544;62;1.07942986488;3.7365457657946823;0;1;1;"rvnd"
8670796;1050169;87;1.13023805618;8.256572037453019;1;1;1;"rvnd"
13437654;7204608;99;1.21834397316;1.8651471391642682;2;1;1;"rvnd"
16801647;6107671;261;1.75413012505;2.750908979871378;3;1;1;"rvnd"
33439101;1973658;549;3.6442668438;16.942702839093702;4;1;1;"rvnd"
83873134;15111672;392;3.94178295135;5.550221974113784;5;1;1;"rvnd"
28536548;3439961;613;7.27136611938;8.295602188513184;6;1;1;"rvnd"
134792339;5647083;1619;27.8597500324;23.869374507157058;7;1;1;"rvnd"
558778;147374;77;1.09902620316;3.7915643193507673;0;1;1;"rvnd"
8670796;1024261;69;1.09340000153;8.465416529575958;1;1;1;"rvnd"
13437654;8095607;138;1.31769299507;1.6598698528720577;2;1;1;"rvnd"
16801647;6125224;193;1.54435110092;2.743025724446975;3;1;1;"rvnd"
33439101;2004882;636;3.99462890625;16.678837457765596;4;1;1;"rvnd"
83873134;15220405;597;5.45549702644;5.510571762052324;5;1;1;"rvnd"
28536548;3445630;688;8.01621413231;8.281953663045655;6;1;1;"rvnd"
134792339;5546074;1342;23.2726120949;24.304100341971637;7;1;1;"rvnd"
558778;138200;86;1.10783219337;4.0432561505065125;0;1;1;"rvnd"
8670796;1077810;122;1.15725493431;8.044827938133809;1;1;1;"rvnd"
13437654;7200972;49;1.1129219532;1.8660889113303036;2;1;1;"rvnd"
16801647;5921545;309;1.86865305901;2.8373755497931707;3;1;1;"rvnd"
33439101;1995951;610;3.9838449955;16.753467895754955;4;1;1;"rvnd"
83873134;14979574;610;5.44748783112;5.599166838789942;5;1;1;"rvnd"
28536548;3445630;688;8.0383579731;8.281953663045655;6;1;1;"rvnd"
134792339;5595461;1053;18.6506259441;24.08958600551411;7;1;1;"rvnd"
558778;142846;80;1.10322618484;3.911751116587094;0;1;1;"rvnd"
8670796;1057403;121;1.16227793694;8.200086438188656;1;1;1;"rvnd"
13437654;8163613;93;1.20241689682;1.646042505934566;2;1;1;"rvnd"
16801647;6015770;391;2.10869598389;2.792933739155586;3;1;1;"rvnd"
33439101;1975326;630;4.08955407143;16.92839612296907;4;1;1;"rvnd"
83873134;15289418;324;3.4230120182;5.485698278377895;5;1;1;"rvnd"
28536548;3413743;805;8.7423388958;8.35931351598524;6;1;1;"rvnd"
134792339;5666185;1311;22.7845511436;23.78890540990102;7;1;1;"rvnd"
558778;157899;42;1.05722904205;3.538831784875142;0;1;1;"rvnd"
8670796;1075211;112;1.15133905411;8.06427389600739;1;1;1;"rvnd"
13437654;7199400;55;1.12463402748;1.8664963746978915;2;1;1;"rvnd"
16801647;6473430;155;1.43733716011;2.5954782858546395;3;1;1;"rvnd"
33439101;1940605;563;3.72776007652;17.23127632877376;4;1;1;"rvnd"
83873134;15275122;404;4.00315880775;5.4908323481802634;5;1;1;"rvnd"
28536548;3442586;434;5.37481093407;8.289276723951122;6;1;1;"rvnd"
134792339;5665188;1491;25.9995779991;23.79309195034657;7;1;1;"rvnd"
558778;230568;53;1.07042694092;2.423484611914923;0;1;1;"rvnd"
8670796;992909;135;1.19669389725;8.732719715502629;1;1;1;"rvnd"
13437654;8158122;98;1.21665906906;1.6471504103517942;2;1;1;"rvnd"
16801647;6375957;215;1.60187602043;2.6351568870367226;3;1;1;"rvnd"
33439101;2017592;614;4.03006196022;16.573767639839968;4;1;1;"rvnd"
83873134;15139350;459;4.43628382683;5.540074970193569;5;1;1;"rvnd"
28536548;3505450;766;8.42250609398;8.140623315123593;6;1;1;"rvnd"
134792339;5490640;1352;23.6496081352;24.549476745880263;7;1;1;"rvnd"
558778;143221;52;1.10937714577;3.9015088569413705;0;1;1;"rvnd"
8670796;1040459;134;1.19070577621;8.333625832445103;1;1;1;"rvnd"
13437654;7202118;215;1.4597671032;1.8657919795260227;2;1;1;"rvnd"
16801647;6125224;205;1.57799816132;2.743025724446975;3;1;1;"rvnd"
33439101;1969284;639;4.15755295753;16.98033447689617;4;1;1;"rvnd"
83873134;15082327;468;4.51122689247;5.561020789431233;5;1;1;"rvnd"
28536548;3422890;344;4.48674607277;8.336974895483056;6;1;1;"rvnd"
134792339;5637846;1334;23.2271790504;23.908481891843092;7;1;1;"rvnd"
558778;141567;53;1.05735301971;3.947092189563952;0;1;1;"rvnd"
8670796;997647;138;1.18291687965;8.69124650302161;1;1;1;"rvnd"
13437654;8120355;74;1.16969418526;1.6548111504977308;2;1;1;"rvnd"
16801647;6006749;238;1.67631602287;2.7971281969664457;3;1;1;"rvnd"
33439101;1982464;519;3.55933308601;16.867444251194474;4;1;1;"rvnd"
83873134;15106594;724;6.3942091465;5.552087651260106;5;1;1;"rvnd"
28536548;3448207;423;5.23628497124;8.275764187010815;6;1;1;"rvnd"
134792339;5516739;947;16.465072155;24.43333625172407;7;1;1;"rvnd"
558778;180813;75;1.09515500069;3.09036407780414;0;1;1;"rvnd"
8670796;1069511;105;1.14066195488;8.107252753828618;1;1;1;"rvnd"
13437654;8096313;221;1.48848700523;1.6597251119120517;2;1;1;"rvnd"
16801647;6375957;192;1.53340482712;2.6351568870367226;3;1;1;"rvnd"
33439101;1961579;468;3.24907708168;17.0470325181907;4;1;1;"rvnd"
83873134;15134818;447;4.36101913452;5.541733901259995;5;1;1;"rvnd"
28536548;3452064;577;6.82768511772;8.26651765436562;6;1;1;"rvnd"
134792339;5694939;1297;22.628319025;23.6687941697005;7;1;1;"rvnd"
558778;136510;66;1.10049414635;4.09331184528606;0;1;1;"rvnd"
8670796;1048996;118;1.16341090202;8.265804636051996;1;1;1;"rvnd"
13437654;7199400;45;1.09205889702;1.8664963746978915;2;1;1;"rvnd"
16801647;6274072;344;1.97415804863;2.677949344540515;3;1;1;"rvnd"
33439101;1970993;715;4.48378586769;16.96561124265789;4;1;1;"rvnd"
83873134;15273158;671;5.89975595474;5.491538423160423;5;1;1;"rvnd"
28536548;3490002;750;8.28615808487;8.176656632288463;6;1;1;"rvnd"
134792339;5696412;1582;25.5735049248;23.662673802386486;7;1;1;"rvnd"
558778;139087;37;1.03810596466;4.017471079252554;0;1;1;"rvnd"
8670796;1042605;102;1.14489006996;8.316472681408587;1;1;1;"rvnd"
13437654;8158122;96;1.20632505417;1.6471504103517942;2;1;1;"rvnd"
16801647;6238153;353;2.00068712234;2.693368854531141;3;1;1;"rvnd"
33439101;1968908;659;4.22542309761;16.983577191011463;4;1;1;"rvnd"
83873134;15214714;492;4.66804504395;5.512632968322638;5;1;1;"rvnd"
28536548;3408564;523;6.30533289909;8.372014725262604;6;1;1;"rvnd"
134792339;5611846;1059;18.7453429699;24.01925124103548;7;1;1;"rvnd"
558778;143660;58;1.0706808567;3.8895865237366003;0;1;1;"rvnd"
8670796;1016420;205;1.27599596977;8.530721552114283;1;1;1;"rvnd"
13437654;8116603;148;1.31898808479;1.6555761073936965;2;1;1;"rvnd"
16801647;6104801;300;1.82897996902;2.7522022421369674;3;1;1;"rvnd"
33439101;2026867;538;3.66113805771;16.497925616234316;4;1;1;"rvnd"
83873134;15111229;413;4.09581303596;5.550384684131251;5;1;1;"rvnd"
28536548;3428487;707;7.92239904404;8.32336479619144;6;1;1;"rvnd"
134792339;5472396;1017;17.3214859962;24.631320357664176;7;1;1;"rvnd"
558778;146473;74;1.10376596451;3.8148873853884333;0;1;1;"rvnd"
8670796;1065252;115;1.15701508522;8.139666482672645;1;1;1;"rvnd"
13437654;8123879;198;1.43027496338;1.6540933216755198;2;1;1;"rvnd"
16801647;6261986;164;1.45867490768;2.683117943732228;3;1;1;"rvnd"
33439101;2010514;594;3.93628001213;16.632115468979574;4;1;1;"rvnd"
83873134;15103247;395;3.95001578331;5.553318038167554;5;1;1;"rvnd"
28536548;3419631;601;7.00570416451;8.344920256015927;6;1;1;"rvnd"
134792339;5501470;1587;27.2335500717;24.501149510948892;7;1;1;"rvnd"
558778;144214;77;1.09269881248;3.8746446253484406;0;1;1;"rvnd"
8670796;1033379;111;1.15509581566;8.390722087443232;1;1;1;"rvnd"
13437654;8125914;95;1.21229100227;1.6536790815162454;2;1;1;"rvnd"
16801647;6272005;357;2.00382685661;2.678831888686313;3;1;1;"rvnd"
33439101;1980412;1135;6.36515712738;16.88492142039131;4;1;1;"rvnd"
83873134;15333142;568;5.2053399086;5.470055256776465;5;1;1;"rvnd"
28536548;3412939;338;4.39237999916;8.361282753661873;6;1;1;"rvnd"
134792339;5556503;1321;22.8390660286;24.25848397814237;7;1;1;"rvnd"
558778;170419;62;1.08346414566;3.278848015772889;0;1;1;"rvnd"
8670796;1009831;92;1.12044095993;8.586383266110865;1;1;1;"rvnd"
13437654;8131083;109;1.23331999779;1.6526278233785094;2;1;1;"rvnd"
16801647;6262276;239;1.66669893265;2.6829936911116663;3;1;1;"rvnd"
33439101;2018920;506;3.49072909355;16.5628657896301;4;1;1;"rvnd"
83873134;15399558;444;4.31019306183;5.446463723179587;5;1;1;"rvnd"
28536548;3431539;971;10.4932441711;8.315962021705129;6;1;1;"rvnd"
134792339;5510405;833;14.644149065;24.461421438170152;7;1;1;"rvnd"
558778;138107;68;1.16872596741;4.045978842491691;0;1;1;"rvnd"
8670796;1050976;130;1.18355798721;8.250232165149347;1;1;1;"rvnd"
13437654;8125914;99;1.2158138752;1.6536790815162454;2;1;1;"rvnd"
16801647;6125224;204;1.57875609398;2.743025724446975;3;1;1;"rvnd"
33439101;1951812;671;4.26859498024;17.132337028361338;4;1;1;"rvnd"
83873134;15314626;800;6.85869598389;5.476668774020339;5;1;1;"rvnd"
28536548;3524830;487;5.96848082542;8.095865048810865;6;1;1;"rvnd"
134792339;5564357;1038;18.3563950062;24.224243519961068;7;1;1;"rvnd"
558778;141831;61;2.85680389404;3.939745189697598;0;3;7;"dvnd"
8670796;1049454;167;2.81000590324;8.262197294974339;1;3;7;"dvnd"
13437654;7201560;54;1.5948009491;1.8659365470814657;2;3;7;"dvnd"
16801647;6100801;311;2.20703101158;2.7540067279689997;3;3;7;"dvnd"
33439101;2007981;688;4.61487412453;16.653096319138477;4;3;7;"dvnd"
83873134;15213681;560;4.48556208611;5.513007272861841;5;3;7;"dvnd"
28536548;3480987;551;4.80832886696;8.197832396386428;6;3;7;"dvnd"
134792339;5511784;1210;8.88990497589;24.45530140513489;7;3;7;"dvnd"
558778;155164;63;2.96657013893;3.6012090433347943;0;3;7;"dvnd"
8670796;1084456;94;2.80936598778;7.9955258673473155;1;3;7;"dvnd"
13437654;7199400;79;2.57602095604;1.8664963746978915;2;3;7;"dvnd"
16801647;5949585;351;3.35501718521;2.824003186776893;3;3;7;"dvnd"
33439101;2000171;625;4.43626213074;16.718121100645895;4;3;7;"dvnd"
83873134;15321449;510;4.33954787254;5.474229885176004;5;3;7;"dvnd"
28536548;3383025;673;5.33247208595;8.435216411347833;6;3;7;"dvnd"
134792339;5626586;1237;9.51139187813;23.95632786915547;7;3;7;"dvnd"
558778;139356;52;2.61191105843;4.009716122736014;0;3;7;"dvnd"
8670796;1011923;96;2.89849710464;8.568632198299673;1;3;7;"dvnd"
13437654;7429586;103;2.93255186081;1.8086679392364526;2;3;7;"dvnd"
16801647;6304691;230;3.31823992729;2.6649437696470772;3;3;7;"dvnd"
33439101;2002108;630;4.28822302818;16.701946648232763;4;3;7;"dvnd"
83873134;15022057;608;4.80672502518;5.583332162832294;5;3;7;"dvnd"
28536548;3426742;664;4.91113901138;8.32760330366278;6;3;7;"dvnd"
134792339;5522703;1327;9.60546088219;24.406950545774414;7;3;7;"dvnd"
558778;164486;49;2.57515001297;3.3971158639641064;0;3;7;"dvnd"
8670796;1023980;142;2.59004616737;8.467739604289147;1;3;7;"dvnd"
13437654;7205618;77;2.75363111496;1.8648857044600478;2;3;7;"dvnd"
16801647;6202732;289;3.52814698219;2.7087494671702728;3;3;7;"dvnd"
33439101;1985364;676;4.43086314201;16.84280615544555;4;3;7;"dvnd"
83873134;15267802;605;4.83406615257;5.493464874642728;5;3;7;"dvnd"
28536548;3371470;561;4.90989494324;8.464126330651021;6;3;7;"dvnd"
134792339;5618482;1258;8.81272292137;23.99088205675483;7;3;7;"dvnd"
